Time,x,y,vx,vy
0,260,120,0,10
0.1,259.99,121,-0.1,10
0.2,259.97,122,-0.200005,9.999
0.3,259.94,123,-0.300005,9.997
0.4,259.9,123.999,-0.39999,9.994
0.5,259.85,124.998,-0.49995,9.99
0.6,259.79,125.996,-0.599875,9.985
0.7,259.72,126.994,-0.699755,9.97899
0.8,259.64,127.992,-0.799579,9.97199
0.9,259.55,128.988,-0.899339,9.96399
1,259.45,129.983,-0.999023,9.95499
1.1,259.34,130.978,-1.09862,9.94499
1.2,259.221,131.971,-1.19813,9.934
1.3,259.091,132.964,-1.29753,9.922
1.4,258.951,133.954,-1.39681,9.90901
1.5,258.802,134.944,-1.49597,9.89503
1.6,258.642,135.932,-1.59499,9.88005
1.7,258.473,136.918,-1.69387,9.86408
1.8,258.293,137.903,-1.79259,9.84712
1.9,258.104,138.886,-1.89115,9.82917
2,257.905,139.867,-1.98953,9.81023
2.1,257.697,140.846,-2.08773,9.7903
2.2,257.478,141.823,-2.18573,9.76939
2.3,257.25,142.798,-2.28353,9.7475
2.4,257.012,143.77,-2.38111,9.72462
2.5,256.764,144.74,-2.47847,9.70077
2.6,256.506,145.708,-2.57559,9.67593
2.7,256.239,146.673,-2.67247,9.65013
2.8,255.962,147.635,-2.7691,9.62335
2.9,255.675,148.595,-2.86546,9.5956
3,255.379,149.552,-2.96154,9.56688
3.1,255.074,150.505,-3.05735,9.5372
3.2,254.758,151.456,-3.15286,9.50655
3.3,254.433,152.403,-3.24806,9.47495
3.4,254.099,153.348,-3.34296,9.44239
3.5,253.755,154.289,-3.43753,9.40887
3.6,253.402,155.226,-3.53177,9.37441
3.7,253.04,156.16,-3.62566,9.33899
3.8,252.668,157.09,-3.71921,9.30264
3.9,252.286,158.017,-3.81239,9.26534
4,251.896,158.939,-3.90521,9.22711
4.1,251.496,159.858,-3.99764,9.18794
4.2,251.087,160.773,-4.08969,9.14784
4.3,250.669,161.684,-4.18133,9.10682
4.4,250.242,162.59,-4.27257,9.06487
4.5,249.805,163.492,-4.36339,9.02201
4.6,249.36,164.39,-4.45378,8.97823
4.7,248.906,165.283,-4.54374,8.93355
4.8,248.442,166.172,-4.63325,8.88795
4.9,247.97,167.056,-4.72231,8.84146
5,247.489,167.936,-4.8109,8.79407
5.1,246.999,168.81,-4.89902,8.74579
5.2,246.501,169.68,-4.98666,8.69662
5.3,245.993,170.545,-5.07381,8.64657
5.4,245.477,171.404,-5.16046,8.59564
5.5,244.952,172.259,-5.2466,8.54384
5.6,244.419,173.108,-5.33222,8.49117
5.7,243.877,173.952,-5.41731,8.43764
5.8,243.327,174.79,-5.50187,8.38325
5.9,242.769,175.623,-5.58588,8.328
6,242.202,176.45,-5.66935,8.27192
6.1,241.627,177.271,-5.75225,8.21499
6.2,241.043,178.087,-5.83458,8.15722
6.3,240.451,178.897,-5.91633,8.09862
6.4,239.852,179.701,-5.9975,8.03921
6.5,239.244,180.499,-6.07807,7.97897
6.6,238.628,181.291,-6.15803,7.91792
6.7,238.004,182.076,-6.23739,7.85606
6.8,237.373,182.856,-6.31612,7.7934
6.9,236.733,183.629,-6.39422,7.72995
7,236.086,184.395,-6.47169,7.66571
7.1,235.431,185.155,-6.54852,7.60069
7.2,234.769,185.909,-6.62469,7.5349
7.3,234.099,186.655,-6.7002,7.46834
7.4,233.421,187.396,-6.77504,7.40101
7.5,232.736,188.129,-6.84921,7.33293
7.6,232.044,188.855,-6.9227,7.2641
7.7,231.345,189.575,-6.99549,7.19453
7.8,230.638,190.287,-7.06758,7.12423
7.9,229.924,190.992,-7.13897,7.0532
8,229.203,191.691,-7.20964,6.98144
8.1,228.475,192.382,-7.27959,6.90898
8.2,227.74,193.065,-7.34881,6.83581
8.3,226.998,193.741,-7.4173,6.76194
8.4,226.25,194.41,-7.48504,6.68738
8.5,225.495,195.071,-7.55203,6.61213
8.6,224.733,195.725,-7.61827,6.53621
8.7,223.964,196.371,-7.68374,6.45962
8.8,223.19,197.009,-7.74844,6.38237
8.9,222.408,197.64,-7.81237,6.30447
9,221.621,198.262,-7.87551,6.22592
9.1,220.827,198.877,-7.93785,6.14673
9.2,220.027,199.483,-7.9994,6.06692
9.3,219.221,200.082,-8.06015,5.98648
9.4,218.409,200.673,-8.12009,5.90543
9.5,217.591,201.255,-8.17921,5.82378
9.6,216.767,201.829,-8.2375,5.74153
9.7,215.938,202.395,-8.29497,5.65869
9.8,215.103,202.953,-8.35161,5.57527
9.9,214.262,203.502,-8.4074,5.49128
10,213.416,204.042,-8.46234,5.40673
10.1,212.564,204.575,-8.51644,5.32162
10.2,211.707,205.098,-8.56967,5.23596
10.3,210.845,205.613,-8.62204,5.14977
10.4,209.978,206.119,-8.67354,5.06306
10.5,209.105,206.617,-8.72417,4.97582
10.6,208.228,207.106,-8.77392,4.88807
10.7,207.346,207.586,-8.82278,4.79982
10.8,206.458,208.057,-8.87075,4.71107
10.9,205.567,208.519,-8.91783,4.62185
11,204.67,208.972,-8.964,4.53215
11.1,203.769,209.416,-9.00927,4.44198
11.2,202.864,209.852,-9.05363,4.35136
11.3,201.954,210.278,-9.09708,4.26029
11.4,201.04,210.695,-9.1396,4.16878
11.5,200.122,211.102,-9.1812,4.07685
11.6,199.2,211.501,-9.22188,3.98449
11.7,198.274,211.89,-9.26162,3.89173
11.8,197.344,212.27,-9.30042,3.79856
11.9,196.41,212.64,-9.33829,3.70501
12,195.472,213.001,-9.3752,3.61107
12.1,194.531,213.353,-9.41117,3.51677
12.2,193.587,213.695,-9.44619,3.4221
12.3,192.639,214.028,-9.48025,3.32708
12.4,191.687,214.351,-9.51336,3.23172
12.5,190.733,214.665,-9.54549,3.13602
12.6,189.775,214.969,-9.57667,3.04001
12.7,188.814,215.263,-9.60687,2.94368
12.8,187.851,215.548,-9.6361,2.84705
12.9,186.884,215.823,-9.66435,2.75012
13,185.915,216.088,-9.69162,2.65291
13.1,184.943,216.344,-9.71791,2.55543
13.2,183.969,216.589,-9.74322,2.45769
13.3,182.992,216.825,-9.76754,2.35969
13.4,182.013,217.051,-9.79086,2.26145
13.5,181.032,217.268,-9.8132,2.16298
13.6,180.049,217.474,-9.83454,2.06429
13.7,179.063,217.671,-9.85488,1.96538
13.8,178.076,217.857,-9.87423,1.86627
13.9,177.086,218.034,-9.89257,1.76697
14,176.095,218.201,-9.90991,1.66748
14.1,175.103,218.358,-9.92624,1.56783
14.2,174.109,218.504,-9.94157,1.46801
14.3,173.113,218.641,-9.95589,1.36804
14.4,172.116,218.768,-9.9692,1.26793
14.5,171.118,218.885,-9.98149,1.1677
14.6,170.119,218.992,-9.99278,1.06734
14.7,169.118,219.088,-10.003,0.966867
14.8,168.117,219.175,-10.0123,0.866298
14.9,167.115,219.251,-10.0205,0.76564
15,166.112,219.318,-10.0278,0.664903
15.1,165.109,219.374,-10.034,0.564098
15.2,164.105,219.421,-10.0392,0.463235
15.3,163.101,219.457,-10.0433,0.362324
15.4,162.096,219.483,-10.0465,0.261376
15.5,161.091,219.499,-10.0486,0.160401
15.6,160.086,219.505,-10.0497,0.0594101
15.7,159.081,219.501,-10.0498,-0.0415873
15.8,158.076,219.487,-10.0489,-0.14258
15.9,157.072,219.462,-10.0469,-0.243559
16,156.067,219.428,-10.0439,-0.344512
16.1,155.063,219.383,-10.0399,-0.445429
16.2,154.06,219.329,-10.0349,-0.546301
16.3,153.057,219.264,-10.0289,-0.647116
16.4,152.055,219.189,-10.0219,-0.747864
16.5,151.053,219.104,-10.0138,-0.848536
16.6,150.053,219.009,-10.0047,-0.949119
16.7,149.053,218.904,-9.99461,-1.04961
16.8,148.055,218.789,-9.9835,-1.14998
16.9,147.058,218.664,-9.97138,-1.25024
17,146.062,218.529,-9.95824,-1.35037
17.1,145.068,218.384,-9.9441,-1.45036
17.2,144.075,218.229,-9.92895,-1.55021
17.3,143.083,218.064,-9.91278,-1.64989
17.4,142.094,217.889,-9.89562,-1.7494
17.5,141.106,217.704,-9.87745,-1.84873
17.6,140.12,217.51,-9.85828,-1.94787
17.7,139.137,217.305,-9.8381,-2.04681
17.8,138.155,217.09,-9.81694,-2.14554
17.9,137.175,216.866,-9.79477,-2.24405
18,136.198,216.632,-9.77161,-2.34233
18.1,135.223,216.388,-9.74747,-2.44037
18.2,134.251,216.134,-9.72233,-2.53815
18.3,133.282,215.87,-9.69621,-2.63568
18.4,132.315,215.597,-9.66911,-2.73293
18.5,131.351,215.314,-9.64102,-2.8299
18.6,130.389,215.021,-9.61196,-2.92658
18.7,129.431,214.719,-9.58193,-3.02296
18.8,128.476,214.407,-9.55092,-3.11903
18.9,127.524,214.086,-9.51895,-3.21478
19,126.576,213.755,-9.48602,-3.31019
19.1,125.63,213.414,-9.45212,-3.40527
19.2,124.689,213.064,-9.41727,-3.5
19.3,123.751,212.705,-9.38146,-3.59436
19.4,122.816,212.336,-9.34471,-3.68836
19.5,121.885,211.958,-9.30701,-3.78198
19.6,120.958,211.57,-9.26837,-3.8752
19.7,120.036,211.173,-9.22879,-3.96803
19.8,119.117,210.767,-9.18828,-4.06045
19.9,118.202,210.352,-9.14684,-4.15246
20,117.292,209.928,-9.10447,-4.24404
20.1,116.386,209.494,-9.06119,-4.33518
20.2,115.484,209.052,-9.01699,-4.42588
20.3,114.587,208.6,-8.97188,-4.51612
20.4,113.694,208.139,-8.92586,-4.6059
20.5,112.806,207.67,-8.87894,-4.6952
20.6,111.923,207.191,-8.83113,-4.78402
20.7,111.045,206.704,-8.78242,-4.87236
20.8,110.172,206.208,-8.73283,-4.96019
20.9,109.303,205.703,-8.68236,-5.04751
21,108.44,205.19,-8.63101,-5.13431
21.1,107.582,204.668,-8.57879,-5.22059
21.2,106.73,204.137,-8.52571,-5.30634
21.3,105.883,203.598,-8.47176,-5.39153
21.4,105.041,203.051,-8.41697,-5.47618
21.5,104.205,202.495,-8.36133,-5.56026
21.6,103.374,201.93,-8.30484,-5.64378
21.7,102.55,201.357,-8.24752,-5.72671
21.8,101.731,200.777,-8.18937,-5.80906
21.9,100.918,200.187,-8.1304,-5.89081
22,100.11,199.59,-8.0706,-5.97196
22.1,99.3095,198.985,-8.01,-6.0525
22.2,98.5146,198.372,-7.94859,-6.13242
22.3,97.726,197.751,-7.88639,-6.21171
22.4,96.9436,197.122,-7.82339,-6.29037
22.5,96.1677,196.485,-7.75961,-6.36838
22.6,95.3982,195.84,-7.69504,-6.44574
22.7,94.6352,195.188,-7.62971,-6.52244
22.8,93.8788,194.528,-7.56361,-6.59847
22.9,93.1292,193.861,-7.49675,-6.67383
23,92.3862,193.186,-7.42914,-6.7485
23.1,91.6502,192.504,-7.36079,-6.82249
23.2,90.921,191.814,-7.2917,-6.89578
23.3,90.1988,191.117,-7.22188,-6.96836
23.4,89.4837,190.413,-7.15134,-7.04023
23.5,88.7757,189.702,-7.08008,-7.11139
23.6,88.0749,188.984,-7.00812,-7.18181
23.7,87.3813,188.259,-6.93545,-7.25151
23.8,86.6951,187.527,-6.8621,-7.32046
23.9,86.0163,186.788,-6.78805,-7.38867
24,85.345,186.042,-6.71333,-7.45612
24.1,84.6812,185.29,-6.63794,-7.52281
24.2,84.025,184.531,-6.56189,-7.58874
24.3,83.3765,183.766,-6.48519,-7.65389
24.4,82.7357,182.994,-6.40784,-7.71826
24.5,82.1027,182.216,-6.32985,-7.78184
24.6,81.4776,181.431,-6.25123,-7.84463
24.7,80.8604,180.64,-6.17199,-7.90663
24.8,80.2512,179.844,-6.09214,-7.96781
24.9,79.65,179.041,-6.01168,-8.02819
25,79.0569,178.232,-5.93062,-8.08775
25.1,78.472,177.417,-5.84898,-8.14648
25.2,77.8953,176.597,-5.76676,-8.20439
25.3,77.327,175.771,-5.68396,-8.26146
25.4,76.7669,174.939,-5.60061,-8.31769
25.5,76.2152,174.102,-5.5167,-8.37308
25.6,75.672,173.259,-5.43224,-8.42762
25.7,75.1373,172.411,-5.34725,-8.4813
25.8,74.6111,171.558,-5.26172,-8.53411
25.9,74.0935,170.699,-5.17568,-8.58606
26,73.5846,169.835,-5.08913,-8.63714
26.1,73.0844,168.966,-5.00208,-8.68735
26.2,72.593,168.093,-4.91454,-8.73667
26.3,72.1103,167.214,-4.82651,-8.7851
26.4,71.6365,166.331,-4.738,-8.83265
26.5,71.1716,165.443,-4.64904,-8.87929
26.6,70.7156,164.551,-4.55961,-8.92504
26.7,70.2687,163.654,-4.46974,-8.96988
26.8,69.8307,162.752,-4.37943,-9.01382
26.9,69.4019,161.847,-4.2887,-9.05684
27,68.9821,160.937,-4.19754,-9.09894
27.1,68.5715,160.023,-4.10598,-9.14013
27.2,68.1701,159.105,-4.01401,-9.18039
27.3,67.7779,158.183,-3.92165,-9.21971
27.4,67.395,157.257,-3.82891,-9.25811
27.5,67.0215,156.327,-3.7358,-9.29557
27.6,66.6572,155.394,-3.64233,-9.33209
27.7,66.3024,154.457,-3.5485,-9.36767
27.8,65.9569,153.517,-3.45433,-9.4023
27.9,65.621,152.573,-3.35983,-9.43598
28,65.2945,151.627,-3.265,-9.46871
28.1,64.9775,150.677,-3.16986,-9.50048
28.2,64.67,149.723,-3.07441,-9.5313
28.3,64.3722,148.767,-2.97867,-9.56115
28.4,64.0839,147.808,-2.88264,-9.59003
28.5,63.8053,146.846,-2.78634,-9.61796
28.6,63.5363,145.882,-2.68977,-9.64491
28.7,63.277,144.915,-2.59295,-9.67088
28.8,63.0274,143.945,-2.49588,-9.69589
28.9,62.7876,142.973,-2.39857,-9.71992
29,62.5575,141.999,-2.30103,-9.74297
29.1,62.3371,141.023,-2.20328,-9.76504
29.2,62.1266,140.044,-2.10533,-9.78612
29.3,61.9259,139.063,-2.00717,-9.80622
29.4,61.735,138.081,-1.90883,-9.82534
29.5,61.554,137.096,-1.81032,-9.84346
29.6,61.3828,136.11,-1.71163,-9.8606
29.7,61.2215,135.123,-1.61279,-9.87675
29.8,61.0701,134.133,-1.5138,-9.8919
29.9,60.9287,133.143,-1.41468,-9.90606
30,60.7971,132.151,-1.31543,-9.91923
30.1,60.6755,131.158,-1.21606,-9.9314
30.2,60.5639,130.164,-1.11658,-9.94258
30.3,60.4622,129.168,-1.01701,-9.95276
30.4,60.3704,128.172,-0.917348,-9.96193
30.5,60.2887,127.175,-0.817612,-9.97012
30.6,60.2169,126.177,-0.717808,-9.9773
30.7,60.1551,125.179,-0.617947,-9.98348
30.8,60.1033,124.18,-0.51804,-9.98866
30.9,60.0615,123.181,-0.418096,-9.99284
31,60.0297,122.181,-0.318125,-9.99603
31.1,60.0079,121.181,-0.218137,-9.99821
31.2,59.996,120.181,-0.118142,-9.99939
31.3,59.9942,119.182,-0.0181503,-9.99957
31.4,60.0024,118.182,0.0818281,-9.99875
31.5,60.0206,117.182,0.181783,-9.99693
31.6,60.0488,116.183,0.281705,-9.99412
31.7,60.0869,115.184,0.381584,-9.9903
31.8,60.1351,114.185,0.48141,-9.98549
31.9,60.1932,113.187,0.581173,-9.97968
32,60.2613,112.19,0.680863,-9.97288
32.1,60.3393,111.193,0.78047,-9.96508
32.2,60.4273,110.198,0.879984,-9.95628
32.3,60.5252,109.203,0.979395,-9.9465
32.4,60.6331,108.209,1.07869,-9.93572
32.5,60.7509,107.217,1.17787,-9.92395
32.6,60.8786,106.226,1.27691,-9.91119
32.7,61.0162,105.236,1.37582,-9.89745
32.8,61.1636,104.248,1.47457,-9.88272
32.9,61.3209,103.261,1.57316,-9.86701
33,61.4881,102.276,1.67157,-9.85031
33.1,61.6651,101.293,1.76981,-9.83264
33.2,61.8519,100.311,1.86785,-9.81399
33.3,62.0484,99.332,1.9657,-9.79436
33.4,62.2548,98.3546,2.06333,-9.77376
33.5,62.4708,97.3794,2.16075,-9.75219
33.6,62.6966,96.4064,2.25793,-9.72965
33.7,62.9321,95.4358,2.35488,-9.70614
33.8,63.1773,94.4676,2.45157,-9.68167
33.9,63.4321,93.502,2.54801,-9.65624
34,63.6965,92.539,2.64418,-9.62985
34.1,63.9705,91.5788,2.74007,-9.60251
34.2,64.2541,90.6214,2.83568,-9.57421
34.3,64.5472,89.6669,2.93099,-9.54496
34.4,64.8498,88.7154,3.026,-9.51477
34.5,65.1618,87.767,3.12069,-9.48364
34.6,65.4834,86.8219,3.21506,-9.45157
34.7,65.8143,85.88,3.30909,-9.41856
34.8,66.1545,84.9416,3.40278,-9.38462
34.9,66.5042,84.0066,3.49612,-9.34975
35,66.8631,83.0752,3.5891,-9.31395
35.1,67.2312,82.1475,3.68171,-9.27724
35.2,67.6086,81.2235,3.77394,-9.2396
35.3,67.9952,80.3034,3.86579,-9.20106
35.4,68.3909,79.3872,3.95723,-9.1616
35.5,68.7958,78.4751,4.04827,-9.12124
35.6,69.2096,77.5671,4.1389,-9.07998
35.7,69.6326,76.6633,4.2291,-9.03782
35.8,70.0644,75.7639,4.31887,-8.99477
35.9,70.5053,74.8688,4.4082,-8.95083
36,70.955,73.9782,4.49708,-8.90601
36.1,71.4135,73.0921,4.5855,-8.86031
36.2,71.8809,72.2108,4.67345,-8.81374
36.3,72.357,71.3341,4.76093,-8.7663
36.4,72.8417,70.4623,4.84792,-8.71799
36.5,73.3352,69.5954,4.93442,-8.66883
36.6,73.8372,68.7336,5.02042,-8.61881
36.7,74.3478,67.8768,5.10592,-8.56794
36.8,74.8669,67.0251,5.19089,-8.51623
36.9,75.3944,66.1788,5.27534,-8.46369
37,75.9304,65.3377,5.35925,-8.4103
37.1,76.4746,64.5021,5.44263,-8.35609
37.2,77.0272,63.672,5.52545,-8.30106
37.3,77.588,62.8475,5.60771,-8.24522
37.4,78.1569,62.0287,5.68941,-8.18856
37.5,78.7339,61.2155,5.77054,-8.1311
37.6,79.3191,60.4083,5.85108,-8.07284
37.7,79.9122,59.6069,5.93103,-8.01378
37.8,80.5132,58.8115,6.01039,-7.95394
37.9,81.1221,58.0222,6.08914,-7.89332
38,81.7388,57.239,6.16728,-7.83192
38.1,82.3633,56.462,6.2448,-7.76976
38.2,82.9955,55.6913,6.32169,-7.70683
38.3,83.6353,54.927,6.39794,-7.64314
38.4,84.2826,54.1691,6.47356,-7.57871
38.5,84.9375,53.4178,6.54852,-7.51353
38.6,85.5998,52.673,6.62283,-7.44762
38.7,86.2694,51.9349,6.69647,-7.38098
38.8,86.9464,51.2035,6.76945,-7.31361
38.9,87.6305,50.479,6.84174,-7.24553
39,88.3219,49.7613,6.91335,-7.17674
39.1,89.0203,49.0506,6.98427,-7.10724
39.2,89.7258,48.3469,7.05449,-7.03705
39.3,90.4382,47.6503,7.12401,-6.96617
39.4,91.1574,46.9608,7.19281,-6.89461
39.5,91.8835,46.2786,7.2609,-6.82238
39.6,92.6163,45.6036,7.32826,-6.74947
39.7,93.3558,44.936,7.39489,-6.67591
39.8,94.1019,44.2759,7.46078,-6.60169
39.9,94.8545,43.6232,7.52593,-6.52683
40,95.6135,42.9781,7.59032,-6.45133
40.1,96.3789,42.3405,7.65396,-6.3752
40.2,97.1506,41.7107,7.71684,-6.29845
40.3,97.9285,41.0886,7.77895,-6.22108
40.4,98.7125,40.4743,7.84029,-6.14311
40.5,99.5026,39.8678,7.90084,-6.06453
40.6,100.299,39.2693,7.96061,-5.98537
40.7,101.101,38.6787,8.01959,-5.90561
40.8,101.908,38.0962,8.07777,-5.82529
40.9,102.722,37.5217,8.13514,-5.74439
41,103.541,36.9555,8.19171,-5.66293
41.1,104.366,36.3974,8.24747,-5.58093
41.2,105.196,35.8475,8.3024,-5.49837
41.3,106.032,35.306,8.35651,-5.41528
41.4,106.873,34.7728,8.4098,-5.33167
41.5,107.719,34.2481,8.46224,-5.24753
41.6,108.57,33.7318,8.51385,-5.16288
41.7,109.427,33.224,8.56462,-5.07773
41.8,110.288,32.7248,8.61453,-4.99208
41.9,111.155,32.2342,8.66359,-4.90595
42,112.026,31.7523,8.7118,-4.81934
42.1,112.902,31.2791,8.75913,-4.73226
42.2,113.782,30.8146,8.80561,-4.64472
42.3,114.667,30.3589,8.85121,-4.55672
42.4,115.557,29.9121,8.89593,-4.46829
42.5,116.451,29.4741,8.93977,-4.37941
42.6,117.349,29.0451,8.98273,-4.29012
42.7,118.252,28.6251,9.0248,-4.2004
42.8,119.158,28.2141,9.06598,-4.11028
42.9,120.069,27.8121,9.10626,-4.01975
43,120.983,27.4192,9.14564,-3.92884
43.1,121.902,27.0354,9.18411,-3.83754
43.2,122.824,26.6609,9.22168,-3.74587
43.3,123.75,26.2955,9.25834,-3.65383
43.4,124.679,25.9393,9.29408,-3.56144
43.5,125.612,25.5925,9.3289,-3.46871
43.6,126.548,25.2549,9.36281,-3.37563
43.7,127.488,24.9267,9.39578,-3.28223
43.8,128.431,24.6078,9.42783,-3.18851
43.9,129.377,24.2984,9.45895,-3.09448
44,130.326,23.9984,9.48914,-3.00015
44.1,131.277,23.7078,9.51838,-2.90552
44.2,132.232,23.4268,9.54669,-2.81062
44.3,133.19,23.1552,9.57406,-2.71544
44.4,134.15,22.8932,9.60048,-2.62
44.5,135.112,22.6408,9.62596,-2.5243
44.6,136.077,22.3979,9.65048,-2.42836
44.7,137.045,22.1647,9.67406,-2.33218
44.8,138.014,21.9411,9.69668,-2.23577
44.9,138.986,21.7272,9.71834,-2.13915
45,139.96,21.523,9.73904,-2.04232
45.1,140.936,21.3285,9.75879,-1.9453
45.2,141.914,21.1437,9.77757,-1.84808
45.3,142.893,20.9686,9.79539,-1.75068
45.4,143.874,20.8033,9.81225,-1.65312
45.5,144.857,20.6477,9.82813,-1.55539
45.6,145.842,20.502,9.84305,-1.45751
45.7,146.827,20.366,9.857,-1.35949
45.8,147.814,20.2399,9.86997,-1.26134
45.9,148.802,20.1236,9.88198,-1.16307
46,149.792,20.0171,9.89301,-1.06468
46.1,150.782,19.9205,9.90307,-0.96619
46.2,151.773,19.8338,9.91215,-0.867606
46.3,152.765,19.7569,9.92025,-0.768937
46.4,153.758,19.6898,9.92738,-0.670194
46.5,154.751,19.6327,9.93352,-0.571386
46.6,155.745,19.5854,9.93869,-0.472523
46.7,156.74,19.5481,9.94288,-0.373613
46.8,157.734,19.5206,9.9461,-0.274667
46.9,158.729,19.5031,9.94833,-0.175695
47,159.724,19.4954,9.94958,-0.076705
47.1,160.719,19.4976,9.94985,0.0222922
47.2,161.714,19.5097,9.94914,0.121287
47.3,162.709,19.5318,9.94746,0.220271
47.4,163.703,19.5637,9.94479,0.319233
47.5,164.697,19.6055,9.94114,0.418164
47.6,165.691,19.6572,9.93651,0.517055
47.7,166.684,19.7188,9.93091,0.615896
47.8,167.676,19.7903,9.92432,0.714677
47.9,168.668,19.8716,9.91676,0.813388
48,169.659,19.9628,9.90822,0.912021
48.1,170.649,20.0639,9.89871,1.01057
48.2,171.638,20.1748,9.88822,1.10901
48.3,172.625,20.2955,9.87675,1.20735
48.4,173.612,20.4261,9.86432,1.30557
48.5,174.597,20.5664,9.85091,1.40367
48.6,175.58,20.7166,9.83653,1.50163
48.7,176.563,20.8765,9.82118,1.59944
48.8,177.543,21.0462,9.80486,1.6971
48.9,178.522,21.2257,9.78758,1.79459
49,179.499,21.4149,9.76933,1.89191
49.1,180.474,21.6138,9.75011,1.98905
49.2,181.447,21.8224,9.72994,2.08599
49.3,182.418,22.0407,9.70881,2.18273
49.4,183.386,22.2686,9.68672,2.27926
49.5,184.353,22.5062,9.66367,2.37557
49.6,185.317,22.7533,9.63967,2.47164
49.7,186.278,23.0101,9.61472,2.56748
49.8,187.237,23.2764,9.58883,2.66307
49.9,188.193,23.5522,9.56198,2.75839
50,189.147,23.8376,9.53419,2.85346
50.1,190.097,24.1324,9.50547,2.94824
50.2,191.045,24.4367,9.4758,3.04274
50.3,191.989,24.7503,9.4452,3.13694
50.4,192.931,25.0734,9.41366,3.23084
50.5,193.869,25.4059,9.3812,3.32442
50.6,194.804,25.7476,9.34781,3.41768
50.7,195.735,26.0987,9.31349,3.51061
50.8,196.663,26.459,9.27826,3.60319
50.9,197.587,26.8286,9.24211,3.69543
51,198.507,27.2073,9.20504,3.78731
51.1,199.424,27.5952,9.16707,3.87882
51.2,200.337,27.9922,9.12818,3.96995
51.3,201.246,28.3982,9.0884,4.06069
51.4,202.151,28.8133,9.04772,4.15104
51.5,203.051,29.2374,9.00614,4.24099
51.6,203.948,29.6705,8.96367,4.33053
51.7,204.84,30.1125,8.92032,4.41964
51.8,205.727,30.5633,8.87608,4.50832
51.9,206.61,31.0229,8.83096,4.59657
52,207.489,31.4914,8.78497,4.68436
52.1,208.363,31.9686,8.73811,4.7717
52.2,209.232,32.4544,8.69038,4.85858
52.3,210.096,32.9489,8.64179,4.94498
52.4,210.955,33.452,8.59234,5.0309
52.5,211.809,33.9636,8.54205,5.11633
52.6,212.658,34.4838,8.4909,5.20127
52.7,213.502,35.0123,8.43892,5.28569
52.8,214.341,35.5493,8.38609,5.3696
52.9,215.174,36.0946,8.33244,5.45299
53,216.002,36.6482,8.27795,5.53585
53.1,216.824,37.21,8.22265,5.61816
53.2,217.641,37.78,8.16652,5.69993
53.3,218.452,38.3581,8.10959,5.78114
53.4,219.257,38.9443,8.05185,5.86179
53.5,220.056,39.5385,7.99331,5.94186
53.6,220.85,40.1406,7.93397,6.02136
53.7,221.637,40.7506,7.87385,6.10027
53.8,222.418,41.3685,7.81294,6.17858
53.9,223.193,41.9941,7.75125,6.25629
54,223.962,42.6275,7.6888,6.33339
54.1,224.725,43.2684,7.62557,6.40987
54.2,225.481,43.917,7.56159,6.48572
54.3,226.231,44.5731,7.49685,6.56094
54.4,226.974,45.2367,7.43136,6.63552
54.5,227.71,45.9076,7.36514,6.70945
54.6,228.44,46.5859,7.29818,6.78272
54.7,229.163,47.2714,7.23048,6.85533
54.8,229.879,47.9641,7.16207,6.92727
54.9,230.589,48.664,7.09294,6.99853
55,231.291,49.3709,7.02311,7.06911
55.1,231.986,50.0848,6.95257,7.13899
55.2,232.674,50.8056,6.88133,7.20818
55.3,233.355,51.5333,6.80941,7.27666
55.4,234.029,52.2677,6.7368,7.34443
55.5,234.695,53.0089,6.66352,7.41148
55.6,235.354,53.7567,6.58957,7.4778
55.7,236.006,54.511,6.51496,7.54338
55.8,236.65,55.2718,6.4397,7.60823
55.9,237.286,56.039,6.36379,7.67234
56,237.915,56.8126,6.28724,7.73569
56.1,238.536,57.5924,6.21006,7.79828
56.2,239.149,58.3785,6.13226,7.8601
56.3,239.755,59.1706,6.05384,7.92116
56.4,240.352,59.9687,5.97481,7.98144
56.5,240.942,60.7728,5.89518,8.04093
56.6,241.523,61.5828,5.81495,8.09963
56.7,242.096,62.3985,5.73414,8.15754
56.8,242.662,63.22,5.65275,8.21465
56.9,243.219,64.0471,5.57079,8.27094
57,243.768,64.8797,5.48826,8.32643
57.1,244.308,65.7178,5.40519,8.3811
57.2,244.84,66.5613,5.32156,8.43494
57.3,245.364,67.4101,5.2374,8.48795
57.4,245.879,68.2641,5.1527,8.54013
57.5,246.386,69.1233,5.06749,8.59146
57.6,246.884,69.9875,4.98176,8.64195
57.7,247.374,70.8566,4.89552,8.69159
57.8,247.855,71.7307,4.80879,8.74037
57.9,248.327,72.6095,4.72157,8.7883
58,248.79,73.493,4.63387,8.83535
58.1,249.245,74.3812,4.5457,8.88153
58.2,249.691,75.2739,4.45706,8.92684
58.3,250.127,76.171,4.36797,8.97127
58.4,250.555,77.0725,4.27843,9.01481
58.5,250.974,77.9782,4.18846,9.05746
58.6,251.384,78.8882,4.09806,9.09922
58.7,251.785,79.8022,4.00723,9.14008
58.8,252.176,80.7202,3.916,9.18004
58.9,252.559,81.6421,3.82437,9.21909
59,252.932,82.5678,3.73234,9.25722
59.1,253.296,83.4972,3.63993,9.29445
59.2,253.65,84.4303,3.54714,9.33075
59.3,253.996,85.3669,3.45399,9.36613
59.4,254.332,86.307,3.36048,9.40058
59.5,254.659,87.2504,3.26662,9.43411
