Time,x,y,vx,vy
119.1,239.687,59.2074,6.06271,7.91432
119.2,240.285,60.0049,5.98375,7.97469
119.3,240.876,60.8083,5.90418,8.03427
119.4,241.458,61.6176,5.82402,8.09307
119.5,242.033,62.4327,5.74327,8.15107
119.6,242.599,63.2535,5.66194,8.20827
119.7,243.157,64.08,5.58004,8.26466
119.8,243.707,64.912,5.49758,8.32024
119.9,244.248,65.7495,5.41456,8.375
120,244.781,66.5924,5.33099,8.42893
120.1,245.306,67.4406,5.24688,8.48204
120.2,245.822,68.294,5.16225,8.53431
120.3,246.33,69.1526,5.07709,8.58575
120.4,246.829,70.0163,4.99141,8.63633
120.5,247.319,70.8849,4.90523,8.68607
120.6,247.801,71.7584,4.81855,8.73495
120.7,248.274,72.6367,4.73138,8.78297
120.8,248.739,73.5197,4.64373,8.83012
120.9,249.194,74.4073,4.55561,8.8764
121,249.641,75.2995,4.46702,8.92181
121.1,250.079,76.1961,4.37798,8.96634
121.2,250.508,77.0971,4.28849,9.00998
121.3,250.928,78.0024,4.19857,9.05273
121.4,251.338,78.9119,4.10821,9.09459
121.5,251.74,79.8254,4.01743,9.13555
121.6,252.133,80.743,3.92624,9.17561
121.7,252.516,81.6644,3.83465,9.21476
121.8,252.89,82.5897,3.74267,9.25301
121.9,253.255,83.5188,3.65029,9.29033
122,253.611,84.4515,3.55755,9.32674
122.1,253.958,85.3877,3.46444,9.36222
122.2,254.295,86.3274,3.37096,9.39678
122.3,254.622,87.2704,3.27714,9.43041
122.4,254.941,88.2167,3.18299,9.4631
122.5,255.25,89.1662,3.0885,9.49486
122.6,255.549,90.1188,2.99369,9.52568
122.7,255.839,91.0743,2.89857,9.55555
122.8,256.119,92.0328,2.80314,9.58448
122.9,256.39,92.994,2.70743,9.61245
123,256.651,93.958,2.61143,9.63947
123.1,256.903,94.9245,2.51515,9.66554
123.2,257.144,95.8936,2.41862,9.69064
123.3,257.377,96.8651,2.32182,9.71479
123.4,257.599,97.8388,2.22478,9.73797
123.5,257.812,98.8149,2.12751,9.76018
123.6,258.015,99.793,2.03001,9.78142
123.7,258.208,100.773,1.93229,9.80169
123.8,258.391,101.755,1.83437,9.82099
123.9,258.565,102.739,1.73625,9.83931
124,258.729,103.725,1.63794,9.85665
124.1,258.883,104.712,1.53945,9.87301
124.2,259.027,105.701,1.4408,9.88839
124.3,259.161,106.691,1.34198,9.90278
124.4,259.285,107.683,1.24302,9.91619
124.5,259.4,108.676,1.14392,9.92861
124.6,259.504,109.67,1.04469,9.94004
124.7,259.599,110.665,0.94534,9.95048
124.8,259.683,111.661,0.845882,9.95993
124.9,259.758,112.658,0.746325,9.96838
125,259.823,113.655,0.646678,9.97584
125.1,259.877,114.653,0.546952,9.98231
125.2,259.922,115.652,0.447156,9.98777
125.3,259.957,116.651,0.3473,9.99225
125.4,259.982,117.651,0.247395,9.99572
125.5,259.996,118.651,0.14745,9.99819
125.6,260.001,119.651,0.0474751,9.99967
125.7,259.996,120.651,-0.0525193,10.0001
125.8,259.981,121.651,-0.152524,9.99962
125.9,259.955,122.651,-0.252527,9.99809
126,259.92,123.65,-0.352521,9.99556
126.1,259.875,124.649,-0.452495,9.99204
126.2,259.82,125.648,-0.552438,9.98751
126.3,259.754,126.646,-0.65234,9.98198
126.4,259.679,127.644,-0.752193,9.97546
126.5,259.594,128.641,-0.851985,9.96793
126.6,259.499,129.637,-0.951707,9.9594
126.7,259.394,130.632,-1.05135,9.94988
126.8,259.279,131.626,-1.1509,9.93936
126.9,259.154,132.618,-1.25035,9.92784
127,259.019,133.61,-1.34969,9.91532
127.1,258.874,134.6,-1.44891,9.90181
127.2,258.719,135.589,-1.548,9.8873
127.3,258.554,136.576,-1.64695,9.8718
127.4,258.38,137.561,-1.74575,9.85531
127.5,258.195,138.545,-1.84438,9.83783
127.6,258.001,139.527,-1.94285,9.81936
127.7,257.797,140.507,-2.04114,9.7999
127.8,257.583,141.485,-2.13924,9.77946
127.9,257.359,142.461,-2.23713,9.75803
128,257.126,143.434,-2.33482,9.73562
128.1,256.882,144.406,-2.43229,9.71223
128.2,256.629,145.374,-2.52952,9.68786
128.3,256.367,146.341,-2.62652,9.66251
128.4,256.094,147.304,-2.72327,9.6362
128.5,255.812,148.265,-2.81976,9.60891
128.6,255.521,149.223,-2.91598,9.58065
128.7,255.22,150.178,-3.01191,9.55142
128.8,254.909,151.131,-3.10757,9.52123
128.9,254.589,152.08,-3.20292,9.49008
129,254.259,153.025,-3.29796,9.45797
129.1,253.92,153.968,-3.39269,9.42491
129.2,253.571,154.907,-3.48709,9.3909
129.3,253.213,155.843,-3.58115,9.35593
129.4,252.845,156.775,-3.67487,9.32002
129.5,252.468,157.703,-3.76822,9.28317
129.6,252.082,158.627,-3.86122,9.24538
129.7,251.687,159.548,-3.95383,9.20665
129.8,251.282,160.465,-4.04607,9.167
129.9,250.869,161.377,-4.13791,9.12641
130,250.446,162.286,-4.22934,9.0849
130.1,250.014,163.19,-4.32036,9.04247
130.2,249.572,164.09,-4.41096,8.99913
130.3,249.122,164.986,-4.50113,8.95487
130.4,248.663,165.877,-4.59085,8.90971
130.5,248.195,166.763,-4.68013,8.86364
130.6,247.718,167.645,-4.76895,8.81667
130.7,247.233,168.521,-4.85729,8.76881
130.8,246.738,169.393,-4.94517,8.72006
130.9,246.235,170.26,-5.03255,8.67043
131,245.723,171.122,-5.11944,8.61991
131.1,245.202,171.979,-5.20582,8.56852
131.2,244.673,172.831,-5.29169,8.51626
131.3,244.135,173.677,-5.37704,8.46313
131.4,243.589,174.518,-5.46186,8.40915
131.5,243.035,175.354,-5.54613,8.35431
131.6,242.472,176.183,-5.62986,8.29862
131.7,241.9,177.008,-5.71303,8.24208
131.8,241.321,177.826,-5.79564,8.18471
131.9,240.733,178.639,-5.87767,8.12651
132,240.137,179.446,-5.95912,8.06747
132.1,239.533,180.246,-6.03997,8.00762
132.2,238.921,181.041,-6.12023,7.94695
132.3,238.301,181.83,-6.19988,7.88547
132.4,237.673,182.612,-6.27891,7.82319
132.5,237.038,183.388,-6.35732,7.76011
132.6,236.394,184.158,-6.43509,7.69625
132.7,235.743,184.921,-6.51223,7.63159
132.8,235.084,185.677,-6.58871,7.56616
132.9,234.417,186.427,-6.66454,7.49996
133,233.743,187.171,-6.73971,7.43299
133.1,233.062,187.907,-6.8142,7.36526
133.2,232.373,188.637,-6.88801,7.29678
133.3,231.677,189.36,-6.96113,7.22756
133.4,230.974,190.075,-7.03356,7.15759
133.5,230.263,190.784,-7.10529,7.0869
133.6,229.546,191.486,-7.1763,7.01548
133.7,228.821,192.18,-7.2466,6.94335
133.8,228.089,192.867,-7.31617,6.87051
133.9,227.351,193.547,-7.38501,6.79696
134,226.606,194.219,-7.45311,6.72272
134.1,225.853,194.884,-7.52047,6.64779
134.2,225.095,195.541,-7.58707,6.57219
134.3,224.33,196.19,-7.6529,6.49591
134.4,223.558,196.832,-7.71797,6.41896
134.5,222.779,197.467,-7.78227,6.34136
134.6,221.995,198.093,-7.84579,6.26311
134.7,221.204,198.711,-7.90851,6.18422
134.8,220.407,199.322,-7.97045,6.10469
134.9,219.604,199.924,-8.03158,6.02454
135,218.795,200.519,-8.0919,5.94377
135.1,217.98,201.105,-8.15141,5.8624
135.2,217.159,201.683,-8.21011,5.78042
135.3,216.332,202.253,-8.26797,5.69785
135.4,215.499,202.814,-8.325,5.6147
135.5,214.661,203.367,-8.3812,5.53097
135.6,213.817,203.912,-8.43655,5.44667
135.7,212.968,204.448,-8.49105,5.36181
135.8,212.114,204.976,-8.54469,5.27641
135.9,211.254,205.495,-8.59748,5.19046
136,210.389,206.005,-8.64939,5.10398
136.1,209.519,206.507,-8.70044,5.01698
136.2,208.644,207,-8.75061,4.92946
136.3,207.764,207.484,-8.79989,4.84144
136.4,206.879,207.959,-8.84829,4.75291
136.5,205.99,208.426,-8.89579,4.6639
136.6,205.095,208.883,-8.94239,4.57441
136.7,204.197,209.331,-8.98809,4.48446
136.8,203.293,209.771,-9.03289,4.39404
136.9,202.386,210.201,-9.07677,4.30317
137,201.474,210.622,-9.11973,4.21185
137.1,200.558,211.034,-9.16177,4.12011
137.2,199.637,211.437,-9.20289,4.02794
137.3,198.713,211.831,-9.24307,3.93535
137.4,197.785,212.215,-9.28232,3.84236
137.5,196.853,212.59,-9.32063,3.74898
137.6,195.917,212.955,-9.358,3.65521
137.7,194.977,213.311,-9.39442,3.56106
137.8,194.034,213.658,-9.42989,3.46655
137.9,193.088,213.995,-9.46441,3.37168
138,192.138,214.323,-9.49796,3.27647
138.1,191.185,214.641,-9.53056,3.18092
138.2,190.229,214.95,-9.56219,3.08504
138.3,189.27,215.248,-9.59285,2.98884
138.4,188.307,215.538,-9.62254,2.89233
138.5,187.342,215.817,-9.65125,2.79553
138.6,186.374,216.087,-9.67899,2.69844
138.7,185.404,216.347,-9.70574,2.60107
138.8,184.431,216.598,-9.73151,2.50343
138.9,183.455,216.838,-9.75629,2.40554
139,182.477,217.069,-9.78009,2.3074
139.1,181.497,217.29,-9.80289,2.20902
139.2,180.514,217.501,-9.8247,2.11041
139.3,179.53,217.702,-9.84551,2.01158
139.4,178.543,217.893,-9.86533,1.91255
139.5,177.555,218.074,-9.88414,1.81332
139.6,176.564,218.246,-9.90195,1.7139
139.7,175.573,218.407,-9.91876,1.61431
139.8,174.579,218.559,-9.93455,1.51455
139.9,173.584,218.7,-9.94935,1.41463
140,172.588,218.832,-9.96313,1.31457
140.1,171.59,218.953,-9.9759,1.21438
140.2,170.592,219.065,-9.98765,1.11405
140.3,169.592,219.166,-9.9984,1.01362
140.4,168.591,219.257,-10.0081,0.913074
140.5,167.589,219.338,-10.0168,0.812438
140.6,166.587,219.41,-10.0245,0.711718
140.7,165.584,219.471,-10.0312,0.610925
140.8,164.58,219.522,-10.0369,0.510068
140.9,163.576,219.563,-10.0415,0.409159
141,162.571,219.593,-10.0451,0.308207
141.1,161.567,219.614,-10.0477,0.207224
141.2,160.562,219.625,-10.0493,0.106219
141.3,159.557,219.625,-10.0499,0.00520308
141.4,158.552,219.616,-10.0494,-0.0958135
141.5,157.547,219.596,-10.0479,-0.19682
141.6,156.542,219.566,-10.0454,-0.297807
141.7,155.538,219.526,-10.0419,-0.398763
141.8,154.534,219.476,-10.0374,-0.499678
141.9,153.531,219.416,-10.0318,-0.600542
142,152.529,219.346,-10.0252,-0.701344
142.1,151.527,219.266,-10.0176,-0.802074
142.2,150.526,219.176,-10.009,-0.902721
142.3,149.526,219.075,-9.99939,-1.00328
142.4,148.527,218.965,-9.98875,-1.10373
142.5,147.53,218.845,-9.97709,-1.20406
142.6,146.533,218.714,-9.96442,-1.30428
142.7,145.538,218.574,-9.95073,-1.40436
142.8,144.544,218.423,-9.93604,-1.50429
142.9,143.552,218.263,-9.92034,-1.60407
143,142.562,218.093,-9.90363,-1.70369
143.1,141.573,217.912,-9.88592,-1.80313
143.2,140.587,217.722,-9.8672,-1.90238
143.3,139.602,217.522,-9.84748,-2.00144
143.4,138.619,217.312,-9.82677,-2.10029
143.5,137.639,217.092,-9.80505,-2.19892
143.6,136.661,216.862,-9.78234,-2.29733
143.7,135.685,216.623,-9.75864,-2.39551
143.8,134.711,216.373,-9.73395,-2.49343
143.9,133.74,216.114,-9.70828,-2.5911
144,132.772,215.845,-9.68161,-2.6885
144.1,131.807,215.567,-9.65397,-2.78563
144.2,130.844,215.279,-9.62535,-2.88247
144.3,129.885,214.981,-9.59575,-2.97901
144.4,128.928,214.673,-9.56518,-3.07525
144.5,127.975,214.356,-9.53364,-3.17117
144.6,127.025,214.029,-9.50114,-3.26676
144.7,126.078,213.693,-9.46767,-3.36202
144.8,125.135,213.347,-9.43324,-3.45693
144.9,124.195,212.992,-9.39786,-3.55149
145,123.259,212.628,-9.36153,-3.64568
145.1,122.326,212.254,-9.32425,-3.73949
145.2,121.398,211.871,-9.28602,-3.83293
145.3,120.473,211.478,-9.24686,-3.92596
145.4,119.552,211.076,-9.20676,-4.0186
145.5,118.636,210.665,-9.16573,-4.11082
145.6,117.723,210.245,-9.12377,-4.20262
145.7,116.815,209.815,-9.08089,-4.29398
145.8,115.912,209.377,-9.03709,-4.38491
145.9,115.012,208.929,-8.99237,-4.47538
146,114.118,208.473,-8.94675,-4.5654
146.1,113.228,208.007,-8.90023,-4.65494
146.2,112.342,207.533,-8.8528,-4.74401
146.3,111.462,207.05,-8.80448,-4.83259
146.4,110.586,206.558,-8.75527,-4.92067
146.5,109.716,206.057,-8.70518,-5.00825
146.6,108.85,205.547,-8.65421,-5.09532
146.7,107.99,205.029,-8.60237,-5.18186
146.8,107.135,204.502,-8.54966,-5.26787
146.9,106.286,203.967,-8.49609,-5.35334
147,105.441,203.423,-8.44166,-5.43826
147.1,104.603,202.871,-8.38638,-5.52262
147.2,103.77,202.31,-8.33025,-5.60642
147.3,102.943,201.741,-8.27329,-5.68964
147.4,102.121,201.164,-8.21549,-5.77228
147.5,101.305,200.579,-8.15686,-5.85432
147.6,100.496,199.985,-8.09742,-5.93577
147.7,99.6918,199.383,-8.03716,-6.01661
147.8,98.8942,198.774,-7.97609,-6.09683
147.9,98.1028,198.156,-7.91422,-6.17643
148,97.3176,197.53,-7.85155,-6.25539
148.1,96.5388,196.897,-7.78809,-6.33372
148.2,95.7664,196.256,-7.72386,-6.41139
148.3,95.0005,195.607,-7.65884,-6.48841
148.4,94.2412,194.951,-7.59306,-6.56477
148.5,93.4886,194.287,-7.52652,-6.64045
148.6,92.7427,193.615,-7.45922,-6.71545
148.7,92.0035,192.936,-7.39117,-6.78977
148.8,91.2713,192.25,-7.32239,-6.86339
148.9,90.546,191.556,-7.25287,-6.93632
149,89.8278,190.855,-7.18262,-7.00853
149.1,89.1166,190.147,-7.11165,-7.08002
149.2,88.4126,189.432,-7.03998,-7.1508
149.3,87.7158,188.71,-6.96759,-7.22084
149.4,87.0264,187.981,-6.89452,-7.29014
149.5,86.3443,187.245,-6.82075,-7.3587
149.6,85.6697,186.502,-6.7463,-7.42651
149.7,85.0026,185.753,-6.67118,-7.49356
149.8,84.343,184.997,-6.59539,-7.55985
149.9,83.6911,184.235,-6.51895,-7.62536
150,83.0469,183.466,-6.44185,-7.6901
150.1,82.4105,182.69,-6.36411,-7.75405
150.2,81.782,181.908,-6.28574,-7.81721
150.3,81.1613,181.121,-6.20675,-7.87958
150.4,80.5486,180.326,-6.12713,-7.94114
150.5,79.9439,179.526,-6.04691,-8.00189
150.6,79.3473,178.72,-5.96608,-8.06183
150.7,78.7588,177.908,-5.88467,-8.12095
150.8,78.1785,177.09,-5.80267,-8.17924
150.9,77.6065,176.266,-5.72009,-8.23669
151,77.0428,175.437,-5.63695,-8.29331
151.1,76.4875,174.602,-5.55325,-8.34909
151.2,75.9406,173.762,-5.46899,-8.40401
151.3,75.4022,172.916,-5.3842,-8.45809
151.4,74.8723,172.065,-5.29888,-8.5113
151.5,74.351,171.208,-5.21303,-8.56364
151.6,73.8383,170.347,-5.12667,-8.61512
151.7,73.3344,169.48,-5.0398,-8.66572
151.8,72.8391,168.609,-4.95243,-8.71544
151.9,72.3527,167.732,-4.86458,-8.76428
152,71.875,166.851,-4.77625,-8.81223
152.1,71.4063,165.965,-4.68745,-8.85928
152.2,70.9465,165.075,-4.59818,-8.90543
152.3,70.4956,164.18,-4.50847,-8.95068
152.4,70.0538,163.28,-4.41832,-8.99502
152.5,69.621,162.376,-4.32773,-9.03845
152.6,69.1973,161.468,-4.23672,-9.08097
152.7,68.7828,160.556,-4.14529,-9.12256
152.8,68.3775,159.64,-4.05346,-9.16323
152.9,67.9813,158.719,-3.96123,-9.20298
153,67.5945,157.795,-3.86862,-9.24179
153.1,67.2169,156.867,-3.77563,-9.27966
153.2,66.8487,155.935,-3.68228,-9.3166
153.3,66.4898,155,-3.58857,-9.35259
153.4,66.1404,154.061,-3.4945,-9.38764
153.5,65.8004,153.119,-3.40011,-9.42174
153.6,65.4698,152.174,-3.30538,-9.45489
153.7,65.1488,151.225,-3.21033,-9.48708
153.8,64.8373,150.273,-3.11498,-9.51831
153.9,64.5354,149.318,-3.01932,-9.54859
154,64.243,148.361,-2.92338,-9.57789
154.1,63.9603,147.4,-2.82715,-9.60623
154.2,63.6873,146.437,-2.73066,-9.63361
154.3,63.4239,145.471,-2.6339,-9.66001
154.4,63.1702,144.502,-2.5369,-9.68543
154.5,62.9262,143.531,-2.43965,-9.70988
154.6,62.692,142.558,-2.34217,-9.73336
154.7,62.4675,141.582,-2.24447,-9.75585
154.8,62.2529,140.604,-2.14656,-9.77735
154.9,62.048,139.625,-2.04845,-9.79788
155,61.853,138.643,-1.95015,-9.81741
155.1,61.6679,137.659,-1.85167,-9.83596
155.2,61.4926,136.674,-1.75301,-9.85352
155.3,61.3271,135.687,-1.6542,-9.87009
155.4,61.1716,134.698,-1.55523,-9.88567
155.5,61.026,133.708,-1.45612,-9.90025
155.6,60.8903,132.717,-1.35688,-9.91384
155.7,60.7646,131.724,-1.25752,-9.92643
155.8,60.6488,130.73,-1.15805,-9.93803
155.9,60.5429,129.736,-1.05848,-9.94862
156,60.447,128.74,-0.958815,-9.95822
156.1,60.3611,127.743,-0.859069,-9.96682
156.2,60.2852,126.746,-0.759253,-9.97442
156.3,60.2193,125.748,-0.659375,-9.98102
156.4,60.1633,124.749,-0.559446,-9.98662
156.5,60.1174,123.75,-0.459476,-9.99122
156.6,60.0814,122.75,-0.359475,-9.99482
156.7,60.0555,121.751,-0.259454,-9.99741
156.8,60.0395,120.751,-0.159421,-9.99901
156.9,60.0336,119.751,-0.059387,-9.9996
157,60.0377,118.751,0.0406377,-9.99919
157.1,60.0517,117.751,0.140643,-9.99779
157.2,60.0758,116.751,0.24062,-9.99538
157.3,60.1098,115.752,0.340557,-9.99198
157.4,60.1539,114.754,0.440446,-9.98757
157.5,60.2079,113.755,0.540275,-9.98217
157.6,60.2719,112.758,0.640036,-9.97577
157.7,60.3459,111.761,0.739717,-9.96837
157.8,60.4298,110.765,0.83931,-9.95998
157.9,60.5237,109.77,0.938804,-9.9506
158,60.6275,108.776,1.03819,-9.94022
158.1,60.7413,107.783,1.13746,-9.92885
158.2,60.8649,106.791,1.23659,-9.91649
158.3,60.9985,105.801,1.3356,-9.90315
158.4,61.1419,104.812,1.43445,-9.88881
158.5,61.2952,103.825,1.53314,-9.87349
158.6,61.4584,102.839,1.63167,-9.85719
158.7,61.6314,101.855,1.73002,-9.8399
158.8,61.8142,100.873,1.82818,-9.82164
158.9,62.0068,99.8926,1.92614,-9.8024
159,62.2092,98.9144,2.0239,-9.78219
159.1,62.4214,97.9383,2.12144,-9.761
159.2,62.6432,96.9644,2.21876,-9.73884
159.3,62.8748,95.9928,2.31584,-9.71571
159.4,63.1161,95.0237,2.41268,-9.69162
159.5,63.367,94.057,2.50926,-9.66656
159.6,63.6276,93.093,2.60558,-9.64055
159.7,63.8977,92.1316,2.70162,-9.61358
159.8,64.1775,91.173,2.79738,-9.58565
159.9,64.4668,90.2174,2.89285,-9.55678
160,64.7656,89.2647,2.98801,-9.52695
160.1,65.0739,88.3151,3.08287,-9.49618
160.2,65.3916,87.3686,3.1774,-9.46447
160.3,65.7188,86.4254,3.27161,-9.43183
160.4,66.0553,85.4856,3.36547,-9.39824
160.5,66.4012,84.5492,3.45899,-9.36373
160.6,66.7564,83.6164,3.55215,-9.32829
160.7,67.1209,82.6872,3.64494,-9.29193
160.8,67.4947,81.7617,3.73736,-9.25464
160.9,67.8776,80.8401,3.82939,-9.21644
161,68.2697,79.9224,3.92103,-9.17733
161.1,68.6709,79.0086,4.01227,-9.13731
161.2,69.0812,78.099,4.1031,-9.09639
161.3,69.5006,77.1935,4.1935,-9.05457
161.4,69.9289,76.2923,4.28348,-9.01186
161.5,70.3662,75.3955,4.37301,-8.96826
161.6,70.8124,74.5031,4.4621,-8.92377
161.7,71.2675,73.6153,4.55074,-8.8784
161.8,71.7314,72.7321,4.63891,-8.83215
161.9,72.2041,71.8536,4.72661,-8.78503
162,72.6854,70.9799,4.81383,-8.73705
162.1,73.1755,70.1111,4.90056,-8.6882
162.2,73.6742,69.2472,4.98679,-8.6385
162.3,74.1814,68.3884,5.07251,-8.58794
162.4,74.6972,67.5348,5.15772,-8.53654
162.5,75.2214,66.6863,5.2424,-8.4843
162.6,75.7541,65.8432,5.32656,-8.43123
162.7,76.2951,65.0055,5.41018,-8.37732
162.8,76.8444,64.1732,5.49324,-8.32259
162.9,77.402,63.3465,5.57576,-8.26704
163,77.9678,62.5255,5.65771,-8.21067
163.1,78.5417,61.7101,5.73908,-8.1535
163.2,79.1237,60.9005,5.81988,-8.09553
163.3,79.7137,60.0969,5.90009,-8.03676
163.4,80.3117,59.2992,5.97971,-7.9772
163.5,80.9175,58.5075,6.05872,-7.91686
163.6,81.5313,57.7219,6.13713,-7.85574
163.7,82.1527,56.9425,6.21492,-7.79385
163.8,82.782,56.1694,6.29208,-7.7312
163.9,83.4188,55.4026,6.36861,-7.66778
164,84.0633,54.6422,6.4445,-7.60361
164.1,84.7152,53.8884,6.51974,-7.5387
164.2,85.3747,53.1411,6.59433,-7.47305
164.3,86.0415,52.4004,6.66825,-7.40666
164.4,86.7156,51.6665,6.74151,-7.33955
164.5,87.3971,50.9393,6.81409,-7.27172
164.6,88.0857,50.219,6.88599,-7.20317
164.7,88.7814,49.5056,6.9572,-7.13392
164.8,89.4841,48.7992,7.02771,-7.06397
164.9,90.1939,48.0998,7.09752,-6.99333
165,90.9106,47.4076,7.16662,-6.92201
165.1,91.6341,46.7226,7.235,-6.85
165.2,92.3643,46.0449,7.30266,-6.77733
165.3,93.1013,45.3745,7.36959,-6.70399
165.4,93.8449,44.7115,7.43579,-6.63
165.5,94.595,44.056,7.50124,-6.55536
165.6,95.3516,43.408,7.56595,-6.48008
165.7,96.1146,42.7676,7.62989,-6.40416
165.8,96.8839,42.1348,7.69308,-6.32762
165.9,97.6594,41.5097,7.7555,-6.25046
166,98.4411,40.8925,7.81715,-6.17269
166.1,99.2289,40.283,7.87802,-6.09431
166.2,100.023,39.6815,7.93811,-6.01534
166.3,100.822,39.0879,7.99741,-5.93579
166.4,101.628,38.5024,8.05591,-5.85565
166.5,102.439,37.9249,8.1136,-5.77494
166.6,103.256,37.3555,8.1705,-5.69367
166.7,104.079,36.7943,8.22658,-5.61184
166.8,104.907,36.2414,8.28184,-5.52947
166.9,105.741,35.6967,8.33628,-5.44655
167,106.58,35.1604,8.38989,-5.36311
167.1,107.424,34.6325,8.44266,-5.27914
167.2,108.274,34.113,8.4946,-5.19466
167.3,109.128,33.6021,8.5457,-5.10967
167.4,109.988,33.0996,8.59595,-5.02418
167.5,110.852,32.6058,8.64534,-4.9382
167.6,111.722,32.1206,8.69388,-4.85174
167.7,112.596,31.6442,8.74156,-4.76481
167.8,113.475,31.1764,8.78837,-4.67741
167.9,114.358,30.7175,8.83431,-4.58956
168,115.246,30.2673,8.87937,-4.50126
168.1,116.138,29.8261,8.92356,-4.41253
168.2,117.035,29.3938,8.96686,-4.32336
168.3,117.936,28.9704,9.00927,-4.23377
168.4,118.841,28.556,9.05079,-4.14378
168.5,119.75,28.1507,9.09142,-4.05337
168.6,120.663,27.7544,9.13114,-3.96258
168.7,121.58,27.3673,9.16996,-3.8714
168.8,122.501,26.9893,9.20788,-3.77984
168.9,123.426,26.6205,9.24488,-3.68791
169,124.354,26.2609,9.28097,-3.59562
169.1,125.285,25.9106,9.31615,-3.50299
169.2,126.22,25.5696,9.3504,-3.41001
169.3,127.159,25.238,9.38372,-3.31671
169.4,128.1,24.9156,9.41613,-3.22308
169.5,129.045,24.6027,9.4476,-3.12914
169.6,129.993,24.2992,9.47813,-3.03489
169.7,130.944,24.0052,9.50773,-2.94035
169.8,131.897,23.7207,9.5364,-2.84552
169.9,132.854,23.4456,9.56412,-2.75042
170,133.813,23.1801,9.59089,-2.65505
170.1,134.775,22.9242,9.61672,-2.55942
170.2,135.739,22.6778,9.6416,-2.46354
170.3,136.705,22.4411,9.66553,-2.36742
170.4,137.674,22.214,9.68851,-2.27108
170.5,138.645,21.9965,9.71052,-2.17451
170.6,139.618,21.7887,9.73159,-2.07773
170.7,140.594,21.5907,9.75169,-1.98075
170.8,141.571,21.4023,9.77083,-1.88358
170.9,142.55,21.2237,9.789,-1.78623
171,143.53,21.0548,9.80621,-1.6887
171.1,144.512,20.8957,9.82245,-1.59101
171.2,145.496,20.7464,9.83773,-1.49316
171.3,146.481,20.6069,9.85203,-1.39517
171.4,147.468,20.4772,9.86537,-1.29704
171.5,148.456,20.3573,9.87773,-1.19879
171.6,149.445,20.2473,9.88911,-1.10042
171.7,150.435,20.1471,9.89953,-1.00194
171.8,151.425,20.0567,9.90896,-0.903372
171.9,152.417,19.9763,9.91742,-0.804711
172,153.41,19.9057,9.92491,-0.705973
172.1,154.403,19.8449,9.93141,-0.607167
172.2,155.397,19.7941,9.93694,-0.508301
172.3,156.391,19.7532,9.94148,-0.409386
172.4,157.385,19.7221,9.94505,-0.310432
172.5,158.38,19.701,9.94763,-0.211448
172.6,159.375,19.6897,9.94924,-0.112443
172.7,160.37,19.6884,9.94987,-0.0134275
172.8,161.365,19.697,9.94951,0.0855892
172.9,162.36,19.7154,9.94818,0.184597
173,163.354,19.7438,9.94586,0.283588
173.1,164.348,19.782,9.94257,0.38255
173.2,165.342,19.8302,9.93829,0.481476
173.3,166.336,19.8882,9.93304,0.580354
173.4,167.328,19.9561,9.9268,0.679176
173.5,168.32,20.0339,9.91959,0.777932
173.6,169.311,20.1216,9.9114,0.876613
173.7,170.302,20.2191,9.90224,0.975208
173.8,171.291,20.3265,9.89209,1.07371
173.9,172.279,20.4437,9.88098,1.1721
174,173.266,20.5707,9.86889,1.27039
174.1,174.251,20.7076,9.85582,1.36855
174.2,175.236,20.8542,9.84179,1.46657
174.3,176.218,21.0107,9.82678,1.56445
174.4,177.199,21.1769,9.81081,1.66219
174.5,178.179,21.3529,9.79387,1.75976
174.6,179.156,21.5386,9.77596,1.85715
174.7,180.132,21.734,9.75709,1.95437
174.8,181.106,21.9392,9.73726,2.0514
174.9,182.077,22.154,9.71646,2.14823
175,183.047,22.3785,9.69471,2.24485
175.1,184.014,22.6126,9.672,2.34125
175.2,184.979,22.8563,9.64834,2.43743
175.3,185.941,23.1097,9.62373,2.53336
175.4,186.901,23.3726,9.59816,2.62906
175.5,187.858,23.645,9.57165,2.72449
175.6,188.813,23.927,9.54419,2.81966
175.7,189.764,24.2185,9.5158,2.91456
175.8,190.713,24.5194,9.48646,3.00917
175.9,191.658,24.8297,9.45618,3.10349
176,192.601,25.1495,9.42498,3.19751
176.1,193.54,25.4786,9.39284,3.29122
176.2,194.476,25.8171,9.35977,3.38461
176.3,195.409,26.1648,9.32578,3.47767
176.4,196.338,26.5219,9.29087,3.57039
176.5,197.263,26.8881,9.25503,3.66276
176.6,198.185,27.2636,9.21829,3.75478
176.7,199.103,27.6483,9.18063,3.84643
176.8,200.018,28.042,9.14207,3.93771
176.9,200.928,28.4449,9.1026,4.02861
177,201.834,28.8568,9.06223,4.11911
177.1,202.736,29.2777,9.02096,4.20921
177.2,203.634,29.7076,8.9788,4.2989
177.3,204.528,30.1464,8.93576,4.38817
177.4,205.417,30.5941,8.89183,4.47702
177.5,206.301,31.0507,8.84701,4.56543
177.6,207.182,31.516,8.80133,4.6534
177.7,208.057,31.9901,8.75477,4.74091
177.8,208.928,32.4729,8.70734,4.82796
177.9,209.794,32.9644,8.65905,4.91454
178,210.655,33.4644,8.6099,5.00064
178.1,211.511,33.973,8.5599,5.08625
178.2,212.362,34.4902,8.50905,5.17137
178.3,213.207,35.0158,8.45735,5.25598
178.4,214.048,35.5498,8.40482,5.34009
178.5,214.883,36.0922,8.35145,5.42367
